match_id,team1,team2,bo_type,team1_score,team2_score,label,winner,scrape_date,slug,team1_avg_rating,team1_avg_hs_percent,team1_avg_kd_ratio,team1_avg_adr,team1_clutch_rate,team1_total_clutch_attempts,team1_entry_kill_ratio,team1_total_entry_kills,team1_opening_duel_win_rate,team1_total_first_kills,team1_multikill_score,team1_total_multikill_rounds,team1_avg_money_spent,team1_avg_utility_value,team1_plant_success_rate,team1_total_plants,team1_top2_rating,team1_bottom2_rating,team1_rating_spread,team1_team_size,team1_has_awper,team1_has_igl,team2_avg_rating,team2_avg_hs_percent,team2_avg_kd_ratio,team2_avg_adr,team2_clutch_rate,team2_total_clutch_attempts,team2_entry_kill_ratio,team2_total_entry_kills,team2_opening_duel_win_rate,team2_total_first_kills,team2_multikill_score,team2_total_multikill_rounds,team2_avg_money_spent,team2_avg_utility_value,team2_plant_success_rate,team2_total_plants,team2_top2_rating,team2_bottom2_rating,team2_rating_spread,team2_team_size,team2_has_awper,team2_has_igl,map_de_ancient,map_de_anubis,map_de_dust2,map_de_inferno,map_de_mirage,map_de_nuke,map_de_overpass,map_de_train,map_de_vertigo
43685,Nemiga,Espionage,3,2,1,2-1,1,2024-02-08,nemiga-vs-espionage-08-02-2024,6.25422574294589,0,1.2590748521630875,75.96111111111111,0.0,15,0.0,0,0.6808510638297872,32,0.0,0,25530.0,3666.6666666666665,0.0,0,7.674726125989671,4.489334979401837,3.1853911465878335,15,False,False,5.3632325290803,0,0.875055565636061,66.07037037037037,0.0,15,0.0,0,0.6666666666666666,30,0.0,0,20286.666666666668,3446.6666666666665,0.0,0,6.921966201298808,3.7080528590865804,3.2139133422122277,15,False,False,1,0,0,1,0,1,0,0,0
42950,Passion UA,BLEED,3,1,2,1-2,0,2024-02-08,passion-ua-vs-bleed-esports-cs-08-02-2024,6.747605785755169,0,1.077635403028274,79.96495726495726,0.0,15,0.0,0,0.7916666666666666,57,0.0,0,33590.0,1173.3333333333333,0.0,0,9.754436819131888,5.028462439147411,4.725974379984477,15,False,False,6.707056619374354,0,1.1640189226952045,83.17222222222222,0.0,15,0.0,0,0.7321428571428571,41,0.0,0,37930.0,1200.0,0.0,0,9.061973836788539,4.788491480807361,4.273482355981178,15,False,False,1,1,0,1,0,0,0,0,0
43755,3DMAX,Sprout,1,0,1,0-1,0,2024-02-09,3dmax-vs-sprout-09-02-2024,5.698368079488861,0,0.8763071895424837,67.96521739130435,0.0,5,0.0,0,0.7058823529411765,12,0.0,0,20590.0,3320.0,0.0,0,7.200721120802735,4.176192337118065,3.0245287836846693,5,False,False,6.226634712731184,0,1.147002801120448,77.48695652173913,0.0,5,0.0,0,0.6875,11,0.0,0,23990.0,3160.0,0.0,0,6.433163459264421,5.9460902314928905,0.48707322777153017,5,False,False,1,0,0,0,0,0,0,0,0
43436,ENCE,Falcons,3,1,2,1-2,0,2024-02-09,ence-vs-falcons-esports-09-02-2024,5.985956724670991,0,1.0236349452061526,71.45202020202021,0.0,15,0.0,0,0.625,25,0.0,0,16540.0,2873.3333333333335,0.0,0,8.334342275175835,3.7233255401413894,4.611016735034446,15,False,False,6.1156924719467405,0,0.9168852907784797,74.21969696969697,0.0,15,0.0,0,0.625,25,0.0,0,15090.0,2333.3333333333335,0.0,0,9.147973204077186,3.9243001457024356,5.22367305837475,15,False,False,0,0,0,0,1,1,1,0,0
43757,Endpoint,3DMAX,1,0,1,0-1,0,2024-02-09,endpoint-vs-3dmax-09-02-2024,5.802052351093122,0,0.9648179271708683,70.00833333333333,0.0,5,0.0,0,0.6875,11,0.0,0,23460.0,3820.0,0.0,0,6.446164328972178,5.2955100736898935,1.1506542552822845,5,False,False,6.153735045347798,0,0.9969932844932845,72.96666666666667,0.0,5,0.0,0,0.7222222222222222,13,0.0,0,31100.0,3280.0,0.0,0,7.264782845639896,5.138009134565987,2.126773711073909,5,False,False,0,0,0,1,0,0,0,0,0
43437,FaZe,G2,3,2,0,2-0,1,2024-02-09,faze-vs-g2-09-02-2024,6.424427797338257,0,1.275166826637415,77.43827751196173,0.0,10,0.0,0,0.696969696969697,23,0.0,0,24520.0,3255.0,0.0,0,8.432185591917744,4.72946820016397,3.702717391753774,10,False,False,5.615061913637246,0,0.8782145550527903,68.07846889952152,0.0,10,0.0,0,0.6428571428571429,18,0.0,0,16250.0,3680.0,0.0,0,6.668317745771352,4.43083887036733,2.2374788754040225,10,False,False,1,0,0,1,0,0,0,0,0
43758,fnatic,3DMAX,1,0,1,0-1,0,2024-02-09,fnatic-vs-3dmax-09-02-2024,5.871813598661828,0,0.9347619047619048,71.31818181818181,0.0,5,0.0,0,0.7058823529411765,12,0.0,0,23080.0,3140.0,0.0,0,6.0541528751206695,5.738476650302978,0.3156762248176914,5,False,False,6.092663699371125,0,1.1240034965034966,74.6,0.0,5,0.0,0,0.6666666666666666,10,0.0,0,23040.0,3370.0,0.0,0,7.1725512053245595,4.80472894376161,2.3678222615629494,5,False,False,0,0,0,0,0,0,0,0,1
43754,fnatic,Endpoint,1,1,0,1-0,1,2024-02-09,fnatic-vs-endpoint-09-02-2024,7.2143236752691156,0,2.6035714285714286,88.34666666666666,0.0,5,0.0,0,0.7368421052631579,14,0.0,0,24130.0,2160.0,0.0,0,8.5688278316261,5.296442425238716,3.272385406387384,5,False,False,4.300525829276192,0,0.4461538461538462,51.53333333333333,0.0,5,0.0,0,0.16666666666666666,1,0.0,0,6070.0,1730.0,0.0,0,5.253849287799522,3.417809387556553,1.8360399002429686,5,False,False,0,0,0,0,0,0,1,0,0
43756,fnatic,Sprout,1,0,1,0-1,0,2024-02-09,fnatic-vs-sprout-09-02-2024,5.7375066224210025,0,0.897110423116615,71.0,0.0,5,0.0,0,0.6153846153846154,8,0.0,0,17220.0,3800.0,0.0,0,6.24652056713937,5.1894392938262675,1.057081273313103,5,False,False,6.460988499571309,0,1.0791666666666666,76.45217391304348,0.0,5,0.0,0,0.75,15,0.0,0,23060.0,3780.0,0.0,0,7.990597483694387,5.278218564558598,2.712378919135789,5,False,False,0,1,0,0,0,0,0,0,0
43691,FORZE,Espionage,3,0,2,0-2,0,2024-02-09,espionage-vs-forze-09-02-2024,4.179861388955057,0,0.4565201465201465,57.30909090909091,0.0,10,0.0,0,0.5,10,0.0,0,10350.0,1810.0,0.0,0,6.470245047733949,1.8458507088134324,4.624394338920516,10,False,False,7.1390168102876235,0,0.5975,85.72727272727273,0.0,10,0.0,0,0.5652173913043478,13,0.0,0,13655.0,1830.0,0.0,0,10.0,4.155400922754152,5.844599077245848,10,False,False,0,1,0,0,0,1,0,0,0
